,lang,rank,result,type
149,german,0,"['gleichfarbig', 'gleichfagbig', 'gleichfagbir', 'gleichfarbir', 'gleichfarbg', 'gleichfarbiger', 'gleichfarbier', 'gleichfarbigg', 'gleichfagbigeg', 'gleichfadrbg']",positive
150,german,0,"['gleichfarbig', 'sleichfarbig', 'gleichfardig', 'gdig', 'gig', 'gg', 'g', 'sbig', 'sig', 'sg']",positive
151,german,0,"['schokoladig', 'schokoladis', 'schokoladischokola', 'schokoladischokolad', 'schokoladischoko', 'schokoladischokol', 'gchokoladis', 'schokoladisc', 'schokoladisch', 'schokoladischo']",positive
152,german,0,"['schokoladig', 'schokoladir', 'schokoladg', 'schokoladiger', 'schokoladier', 'schokoladigg', 'schokoladiig', 'schokoladigeg', 'schokoladbig', 'shokoladicg']",positive
153,german,0,"['schokoladiger', 'schokoladig', 'schokoladigeg', 'schokoladir', 'schokoladigg', 'schokoladier', 'schokoladr', 'schokolader', 'schokoladger', 'schokoladiiger']",positive
154,german,0,"['ertragest', 'ertragesg', 'ertragesrtrag', 'ertratesg', 'etesrtrag', 'ertragestrag', 'ertragesag', 'ertragesrag', 'ertratest', 'brtragest']",positive
155,german,0,"['behütest', 'behütbst', 'behütbehüst', 'behütbehst', 'eehütbst', 'behütbest', 'etbehüst', 'best', 'behügest', 'eehütest']",positive
156,german,0,"['behütest', 'behüten', 'beshütest', 'beshütesn', 'beshütet', 'beshüten', 'behütesn', 'behütet', 'behütt', 'behütst']",positive
157,german,0,"['behüten', 'behünen', 'behünet', 'behütest', 'behütet', 'behütn', 'behünesn', 'behünest', 'behütesn', 'behüteen']",positive
158,german,0,"['behüten', 'behütbn', 'behütbehün', 'behütbehn', 'eehütbn', 'behütben', 'etbehün', 'ben', 'behügen', 'eehüten']",positive
159,german,0,"['ertragen', 'ertraten', 'brtragen', 'eten', 'een', 'en', 'bgen', 'ben', 'erten', 'ern']",positive
160,german,0,"['ertragen', 'ernragen', 'ernraget', 'ertragest', 'ertraget', 'erteragn', 'ertragn', 'ernragesn', 'ernragest', 'ertragesn']",positive
161,german,0,"['ertragest', 'ertragen', 'esrtragest', 'esrtragesn', 'esrtraget', 'esrtragen', 'ertragesn', 'ertraget', 'ertesragt', 'erteragst']",positive
162,german,0,"['untreuer', 'untreuur', 'untreuuntrer', 'untreuuntrr', 'untreuuntr', 'entreuur', 'untreuunr', 'euuntrer', 'unter', 'untreter']",positive
163,german,0,"['eloquenter', 'eloquenuer', 'euer', 'unter', 'uloquenter', 'uter', 'eloqueuer', 'eluer', 'eloquuer', 'eloquer']",positive
164,german,99999999,"['eloquerent', 'eloquent', 'eueloqreuent', 'eueloqueuent', 'eueloqrent', 'eloqreuent', 'euloqereunt', 'eloqrent', 'eueloquent', 'eloqueuent']",positive
165,german,99999999,"['eloquenter', 'eloquentu', 'eloquenteu', 'eloqenteu', 'eloqeentu', 'eloqenter', 'eloquentere', 'eloqrenteu', 'eloquenteeu', 'eloqrenter']",positive
166,german,0,"['eloquent', 'eloquenu', 'eu', 'e', 'unt', 'uloquent', 'ut', 'eloqu', 'eloqueu', 'eloque']",positive
167,german,0,"['untreu', 'unt', 'untret', 'ut', 'u', 'entreu', 'eu', 'untr', 'un', 'untre']",positive
168,german,99999999,"['unreut', 'untreuer', 'unreuer', 'untreut', 'untteuet', 'untreuet', 'untteuer', 'untrenuenr', 'unttnunt', 'untreunt']",positive
169,german,99999999,"['unterreu', 'untreu', 'uentrreuent', 'untetreu', 'unrreu', 'uentrreu', 'urreuent', 'urrenteu', 'unttreu', 'urreu']",positive
170,german,0,"['tolerierbare', 'tolerierbake', 'tke', 'bolerierbare', 'bre', 'tolerierke', 'tolerke', 'toke', 'tolerierbke', 'tolerieke']",positive
171,german,0,"['bärenstarke', 'bärenstarre', 'bre', 'tärenstarke', 'tke', 'bärenstare', 'bäre', 'bärenstre', 'bärensre', 'bärenre']",positive
172,german,99999999,"['bäreenstarek', 'bärenstarek', 'bäreenstark', 'bärenstark', 'bäeenstarek', 'bäeenstarrk', 'bäeenstaek', 'bärenstarrk', 'bäeenstark', 'bärenstaek']",positive
173,german,99999999,"['bärnstarke', 'bärrnstakr', 'bärrnstake', 'bärenstakr', 'bärenstarke', 'bärenstake', 'bärrnstarkr', 'bärrnstarke', 'bärenstarkr', 'bäarnstaakr']",positive
174,german,0,"['bärenstark', 'bärenstarr', 'br', 'b', 'tärenstark', 'tk', 'bärenstar', 'bär', 'bä', 'bärenstr']",positive
175,german,0,"['tolerierbar', 'tolerierbak', 'tk', 't', 'bolerierbar', 'br', 'tolerierk', 'tolerk', 'to', 'tok']",positive
176,german,99999999,"['tolerierbare', 'tolkrikrbark', 'tolkrikrbare', 'tolkrierbark', 'tolerikrbark', 'tolkrikrbak', 'tolkrierbare', 'tolerikrbare', 'tolerierbark', 'tolkrikrbae']",positive
177,german,99999999,"['tolerierbar', 'tolerkierkbark', 'tolerkierkbar', 'tolerkierbark', 'tolerierkbark', 'tolerierbark', 'tolerkierbar', 'tolerierkbar', 'tolerierba', 'tolekiekbark']",positive
178,german,0,"['nachweisbarem', 'nachweisbatem', 'ntem', 'pachweisbarem', 'prem', 'natem', 'nactem', 'nachweisbtem', 'nachweistem', 'nachweitem']",positive
179,german,0,"['plattem', 'platrem', 'prem', 'nlattem', 'ntem', 'plarem', 'plrem', 'nattem', 'nttem', 'platttm']",positive
180,german,99999999,"['platt', 'plarett', 'plartt', 'plett', 'plrett', 'plrtt', 'plbarett', 'plbtt', 'plactt', 'plbartt']",positive
181,german,99999999,"['plattem', 'plattr', 'platter', 'plattar', 'plattear', 'plattam', 'plattbar', 'plattebar', 'plattsbar', 'plattbam']",positive
182,german,0,"['platt', 'platr', 'pr', 'p', 'nlatt', 'nt', 'plar', 'pl', 'plr', 'natt']",positive
183,german,0,"['nachweisbar', 'nachweisbat', 'nt', 'n', 'pachweisbar', 'pr', 'nachw', 'na', 'nat', 'nact']",positive
184,german,99999999,"['nachweisbarem', 'nachweisbart', 'nachweisbaret', 'natchweisbatrem', 'nachweisbartt', 'nachwtisbartt', 'nachwtisbartm', 'natchweisbarem', 'nachweisbatrem', 'nachweisbarett']",positive
185,german,99999999,"['nachweisbar', 'natchweisbatr', 'natchweisbar', 'nachweisbatr', 'nattechweisbatter', 'nattchweisbattr', 'nattechweisbar', 'nachweisbatter', 'nattchweisbar', 'nachweisbattr']",positive
186,german,0,"['extrudiertest', 'extrudierteextrudit', 'extrudierteet', 'extrudierteextrudiet', 'serteextrudit', 'sxtrudierteet', 'extrudierteext', 'extrudierteextt', 'extrudierteextrt', 'extrudierteextrut']",positive
187,german,0,"['sengtest', 'sengtsst', 'sengtsenst', 'sengtsest', 'eengtsst', 'egtsenst', 'stengest', 'stest', 'sertest', 'senrtest']",positive
188,german,2,"['stestgtest', 'stestgen', 'sengtest', 'stestgtesn', 'stesngtest', 'stestgtn', 'stngtest', 'stestget', 'setgtest', 'stestgeest']",positive
189,german,0,"['sengen', 'senget', 'sengtn', 'sengn', 'sengten', 'sengeese', 'sengest', 'sengnesn', 'sengeest', 'sengtese']",positive
190,german,0,"['sengen', 'sengsn', 'sengsenn', 'sengsen', 'eengsn', 'egsenn', 'seren', 'senren', 'sren', 'sen']",positive
191,german,0,"['extrudieren', 'extrudiere', 'extrudierxtrudie', 'extrudierx', 'extrudiegen', 'egen', 'een', 'exgx', 'extrudiege', 'extrudiegxtrudie']",positive
192,german,0,"['extrudieren', 'exerudieren', 'exnrudieren', 'exnrudieret', 'exerudiertn', 'extrudieret', 'extrudiertn', 'extrudiern', 'exerudiereese', 'extrudierten']",positive
193,german,2,"['tesxtruditesrtest', 'txtruditrtest', 'extrudiertest', 'tesxtruditesrtesn', 'txtruditrtn', 'tesxtruditesret', 'tesxtrudiertest', 'extruditesrtest', 'txtruditreest', 'txtrudiertest']",positive
194,german,0,"['sonderbarere', 'sonderbareonderbare', 'sreonderbare', 'sonderbarenderbare', 'sonderbareare', 'sonderbarederbare', 'sonderbarebare', 'sonderbarerbare', 'sonderbareerbare', 'sonderbärere']",positive
195,german,0,"['proprietärere', 'proprietäreroprietäre', 'preroprietäre', 'proprietäreoprietäre', 'proprietärerietäre', 'proprietäreprietäre', 'proprietäreäre', 'proprietäretäre', 'proprietäreetäre', 'proprietäreietäre']",positive
196,german,6,"['prereoprereietärere', 'prereoprereietär', 'prereoprietärere', 'proprereietärere', 'prereoprietär', 'proprereietär', 'proprietärere', 'proprietär', 'peopeietäe', 'peopeietär']",positive
197,german,0,"['proprietär', 'proprietärr', 'proprietärere', 'proprietäar', 'proprirtärrrr', 'paopaietäar', 'proprietärre', 'proprietärer', 'proprirtärerr', 'proprirtärrre']",positive
198,german,0,"['proprietär', 'pr', 'proprietar', 'par', 'sroprietär', 'p', 'sär', 'sr', 'propr', 'propri']",positive
199,german,0,"['sonderbar', 'sonderbär', 'sär', 'ponderbar', 'sr', 's', 'par', 'pr', 'sonder', 'sond']",positive
200,german,0,"['sonderbar', 'sonderbarr', 'sonderbarere', 'sonderbaär', 'sondrrbarrrr', 'sondrrbarrre', 'sondrrbarerr', 'sonderbarrrr', 'sonderbarre', 'sonderbarer']",positive
201,german,2,"['sondererebarere', 'sondererebar', 'sonderbarere', 'sonderbar', 'sondeebae', 'sondeebar', 'sonderbae', 'sonderebare', 'sondeerebaere', 'sonderebar']",positive
202,german,0,"['schießet', 'schießeß', 'schießechieß', 'schieteß', 'stechieß', 'schießehieß', 'schießeeß', 'schießeieß', 'schietet', 'dchießet']",positive
203,german,0,"['deutet', 'det', 'deßet', 'deußet', 'seutet', 'dßet', 'dt', 'stet', 'set', 'deet']",positive
204,german,0,"['deutet', 'deuten', 'deutt', 'deuteet', 'deßeuteßen', 'deßutt', 'deutßet', 'deßuteßn', 'deuteßet', 'deßeuten']",positive
205,german,1,"['deunen', 'deuten', 'deunet', 'deutet', 'deutn', 'deueneen', 'deuenet', 'deuteen', 'deßeuteßet', 'deßutn']",positive
206,german,0,"['deuten', 'den', 'deßen', 'deußen', 'seuten', 'dßen', 'dn', 'sten', 'sen', 'deen']",positive
207,german,0,"['schießen', 'schieten', 'dchießen', 'sten', 'sen', 'sn', 'deßen', 'dßen', 'den', 'schien']",positive
208,german,0,"['schießen', 'schießet', 'schießn', 'schießete', 'schießeen', 'schießten', 'schieußeun', 'schießeten', 'schieußeut', 'schiteßten']",positive
209,german,0,"['schießet', 'schießen', 'schießt', 'schießeet', 'schießtet', 'schieußeut', 'schießetet', 'schieußeun', 'schiteßtet', 'schitßtet']",positive
210,german,0,"['überhitzte', 'überhitzhe', 'ühe', 'wberhitzte', 'wte', 'übhe', 'überhe', 'übehe', 'überhithe', 'überhihe']",positive
211,german,0,"['weibische', 'weibiscte', 'wte', 'üeibische', 'ühe', 'wete', 'weibite', 'weite', 'weibiste', 'weibte']",positive
212,german,99999999,"['weibisch', 'weitzbitzsch', 'weitzbisch', 'weibitzsch', 'weitztbitztsch', 'weitbitsch', 'weitztbisch', 'weibitztsch', 'wezbzschit', 'wezbischit']",positive
213,german,99999999,"['weibische', 'wtibischt', 'wtibische', 'weibischt', 'wztibischzt', 'wztibische', 'weibischzt', 'weitzbitzsche', 'wtztibischtzt', 'wtitbitscht']",positive
214,german,0,"['weibisch', 'weibisct', 'wt', 'w', 'üeibisch', 'üh', 'we', 'wet', 'weibit', 'weit']",positive
215,german,0,"['überhitzt', 'überhitzh', 'üh', 'ü', 'wberhitzt', 'wt', 'überh', 'üb', 'übh', 'übeh']",positive
216,german,99999999,"['überhitzte', 'übhrhitzth', 'übhrhitzte', 'überhitzth', 'übchrhitztch', 'übhrcitzth', 'übchrhitzte', 'überhitztch', 'übhrcitzte', 'übercitzth']",positive
217,german,99999999,"['überheitzt', 'überhitzt', 'übereitzt', 'übercheitzt', 'überhischtzt', 'überscheitzt', 'überhisctzt', 'überhistzt', 'übereisctzt', 'übischerhitzt']",positive
218,german,0,"['muskulösem', 'muskulötem', 'mtem', 'buskulösem', 'bsem', 'mutem', 'mustem', 'muskultem', 'muskutem', 'musktem']",positive
219,german,0,"['beruhtem', 'beruhteb', 'beruhteberuh', 'beruhteber', 'beruhteberu', 'meruhteb', 'beruhtebe', 'mteberuh', 'muhteber', 'beruhsem']",positive
220,german,99999999,"['beruht', 'berulöseht', 'berulösht', 'berulht', 'berulöht', 'berusht', 'berkuht', 'bereht', 'beruskht', 'berskuht']",positive
221,german,99999999,"['beruhtem', 'beruhts', 'beruhtes', 'beruhtös', 'böruhtös', 'böruhtöm', 'beruhteös', 'böruhtes', 'böruhtem', 'beruhtöm']",positive
222,german,0,"['beruht', 'b', 'beruhs', 'bs', 'meruht', 'mt', 'be', 'bes', 'muht', 'beruh']",positive
223,german,0,"['muskulös', 'muskulöt', 'mt', 'm', 'buskulös', 'bs', 'mu', 'mut', 'must', 'muskult']",positive
224,german,99999999,"['muskulösem', 'muskulöst', 'tuskulöset', 'tuskulösem', 'muskulöset', 'muhskuhlösem', 'muskulösht', 'htuskulöseht', 'tuskulösht', 'muhskulösem']",positive
225,german,99999999,"['muskulös', 'muhteskuhtelös', 'muhtskuhtlös', 'muhskuhlös', 'muhteskulös', 'muskuhtelös', 'muhtskulös', 'muskuhtlös', 'muhskulös', 'muskuhlös']",positive
226,german,0,"['schmiedeeiserner', 'schmiedeeiserder', 'sder', 'kchmiedeeiserner', 'kner', 'scder', 'schmiedeeiseder', 'schmiedeeisder', 'schmiedeeider', 'schmiedeeder']",positive
227,german,0,"['korrosionsfördernder', 'korrosionsfördernner', 'kner', 'sorrosionsfördernder', 'sder', 'korrosionsförderndo', 'korrosionsförderndn', 'korrosionsförderndorrosionsfördern', 'korrosionsförderner', 'korner']",positive
228,german,99999999,"['korrosionersfördernerd', 'kornerneosiorsförnedernerd', 'korrosionsfördernerd', 'korrosionersfördernd', 'kornerneosiorsförnedernend', 'kornerneosionsförnedernerd', 'kornerneosiorsförnederrd', 'kornerneosiorsfördernerd', 'kornerosiorsförnedernerd', 'korrneosiorsförnedernerd']",positive
229,german,99999999,"['korrosionsfördernder', 'korrosionsförderdn', 'korrosionsfördnndn', 'konnosionsföndedrn', 'konnosionsföndennden', 'korrosionsfördedrn', 'konnosionsföndedrr', 'konnosionsfördedrn', 'konrosionsföndedrn', 'kornosionsföndedrn']",positive
230,german,1,"['korrosionsfördern', 'korrosionsfördernd', 'korrosionsförern', 'korrosionsfördernn', 'kn', 'k', 'korrosionsförddern', 'sorrosionsfördernd', 'sd', 'ksdern']",positive
231,german,0,"['schmiedeeisern', 'schmiedeeisernd', 'schmiedeeiserd', 'sd', 's', 'kchmiedeeisern', 'kn', 'schmied', 'schmiedeeis', 'schmiede']",positive
232,german,99999999,"['schmiedeeiserner', 'schmiedeeisdnd', 'schmiedeeisedned', 'schmiedeeisdner', 'schmiedeeisernd', 'schmiedeeisedner', 'schmiedeeiserned', 'schmieneisered', 'schmieneeiserd', 'schmiedeeisndnnd']",positive
233,german,99999999,"['schmiedereeisn', 'schmiedereeisern', 'schmiedeeisn', 'schmiedeeisern', 'schmiereeisernde', 'schmiedeeisernde', 'schmiereeisern', 'schmieereeisernd', 'schmiendereeiser', 'schmierndereeise']",positive
234,german,0,"['frappiertet', 'ftrappieret', 'frappieztet', 'fztet', 'ftet', 'vertet', 'frtappieret', 'vrappiertet', 'fratppieret', 'frappietret']",positive
235,german,0,"['versetztet', 'vsetzertsetzet', 'vertsetzet', 'vsetzertet', 'vtersetzet', 'vertet', 'vtet', 'versetrtet', 'versettzet', 'vrtet']",positive
236,german,2,"['vterstetztet', 'vtrsttztet', 'versetztet', 'vterstetzten', 'vtrsttztn', 'verstetztet', 'versttztet', 'vterstetzet', 'vtersetztet', 'vtrsttzeet']",positive
237,german,2,"['versnzen', 'versnztn', 'versetzen', 'versnzeee', 'verseezen', 'versenzen', 'versenzet', 'versnzeet', 'versnztee', 'verseeztn']",positive
238,german,0,"['versetzen', 'veren', 'versetren', 'vren', 'ven', 'fersetzen', 'versezten', 'fzen', 'verseren', 'verseen']",positive
239,german,0,"['frappieren', 'frappiezen', 'fzen', 'fen', 'veren', 'vrappieren', 'vren', 'fren', 'frzen', 'frazen']",positive
240,german,0,"['frappieren', 'frappieret', 'frappiertn', 'frappiereee', 'frappiernen', 'frappiern', 'frappierten', 'frappiernet', 'frappiereet', 'frappiertee']",positive
241,german,0,"['frappiertet', 'frappitertet', 'frappitrtet', 'frappitrtn', 'frappiterten', 'frappiteret', 'frappitreet', 'frappieret', 'frappiertn', 'frappierten']",positive
242,german,0,"['lutscht', 'lutsczt', 'lzt', 'lt', 'butscht', 'bht', 'lutzt', 'lut', 'luzt', 'lutst']",positive
243,german,0,"['blitzt', 'blitht', 'bht', 'bt', 'llitzt', 'lzt', 'blt', 'blht', 'blitt', 'blit']",positive
244,german,0,"['blitzt', 'blitzen', 'blitzet', 'blitzht', 'blitzeht', 'blitzhn', 'blitzcht', 'bluitzt', 'blitszt', 'blitzecht']",positive
245,german,2,"['blienzen', 'blienzt', 'blitzen', 'blitzt', 'blinzn', 'blinzt', 'blitzn', 'blihenzhen', 'blihenzt', 'blitzhen']",positive
246,german,0,"['blitzen', 'blithen', 'bhen', 'ben', 'llitzen', 'lzen', 'blen', 'blhen', 'blihen', 'bliten']",positive
247,german,0,"['lutschen', 'lutsczen', 'lzen', 'len', 'butschen', 'bhen', 'lutzen', 'luen', 'luzen', 'lutsen']",positive
248,german,2,"['luenschen', 'luenscht', 'lutschen', 'lutscht', 'lunschn', 'lunscht', 'lutschn', 'lutzeschtze', 'lutzschtz', 'luzenschzen']",positive
249,german,0,"['lutscht', 'lutschen', 'lutschet', 'lutschzt', 'lutzschen', 'lutschezt', 'lutschzn', 'lutschtzt', 'liutscht', 'lutschetzt']",positive
250,german,0,"['umgangssprachlicher', 'umgangssprachlicger', 'uger', 'lmgangssprachlicher', 'lher', 'umgangssprachliger', 'langssprachlicher', 'umger', 'umgangsspracger', 'umgangssprachlger']",positive
251,german,0,"['landläufiger', 'landläufiher', 'lher', 'uandläufiger', 'uger', 'laher', 'lanher', 'landher', 'landläufher', 'landläuher']",positive
252,german,99999999,"['landläufig', 'landläuficheg', 'landläufichg', 'landläuficg', 'licheandlicheäufig', 'ladläufing', 'lndläufiga', 'lichandlichäufeg', 'lichandlichäufig', 'liandliäufig']",positive
253,german,99999999,"['landläufiger', 'landläufigh', 'landläufigeh', 'hlandhläufigh', 'landläufigch', 'hlandläufigh', 'landhläufigh', 'landläuficger', 'landläufigech', 'landläufigcr']",positive
254,german,0,"['landläufig', 'landläufih', 'lh', 'l', 'uandläufig', 'ug', 'la', 'lah', 'lan', 'lanh']",positive
255,german,0,"['umgangssprachlich', 'umgangssprachlicg', 'ug', 'u', 'lmgangssprachlich', 'lh', 'umg', 'umgang', 'umgangssprachlig', 'langssprachlich']",positive
256,german,99999999,"['umgangssprachlicher', 'umgangssprachlichg', 'umgangsspgachlicheg', 'umgangsspgachlicher', 'umgangssprachlicheg', 'umianissprachlichg', 'umgangssprachlichig', 'umiangssprachlichg', 'umganissprachlichg', 'umgangsspigachlicheig']",positive
257,german,99999999,"['umgerangerssprachlich', 'umgerangssprachlich', 'umgangerssprachlich', 'umgangssprachlich', 'umranrssprachligech', 'umrangssprachligech', 'umganrssprachligech', 'umranrssprachlich', 'umeranerssprachligch', 'umgangssprachligech']",positive
258,german,0,"['passest', 'pasrest', 'bassest', 'prest', 'pest', 'pst', 'bsest', 'best', 'past', 'paest']",positive
259,german,0,"['blockierest', 'blockierert', 'blockierelockiert', 'blockiesert', 'bselockiert', 'blockiereockiert', 'blockiereert', 'blockiereiert', 'blockierekiert', 'blockiereckiert']",positive
260,german,0,"['blockierest', 'blockieren', 'blockiesrest', 'blockiesresn', 'blockiesret', 'blockiesren', 'blockieresn', 'blockieret', 'blockiert', 'blockierst']",positive
261,german,0,"['blockieren', 'blockierest', 'blockieret', 'blockiern', 'blockieresn', 'blockiersen', 'blockiereen', 'blockieresen', 'blockiereset', 'blockiereet']",positive
262,german,0,"['blockieren', 'blockiesen', 'plockieren', 'bsen', 'ben', 'bn', 'pren', 'pen', 'blockien', 'bln']",positive
263,german,0,"['passen', 'pasren', 'bassen', 'pren', 'pen', 'pn', 'bsen', 'ben', 'pan', 'pasn']",positive
264,german,0,"['passen', 'passest', 'passet', 'passn', 'passesn', 'paeeeen', 'passeen', 'passren', 'paeeeet', 'paeeesn']",positive
265,german,0,"['passest', 'passen', 'passesn', 'passet', 'passt', 'passst', 'passeest', 'passsn', 'passrest', 'passerest']",positive
266,german,0,"['ausnahmlosen', 'ausnahmloten', 'aten', 'kosen', 'kusnahmlosen', 'ksen', 'auten', 'ausnahmlten', 'ausnahmten', 'ausnahten']",positive
267,german,0,"['korrelierten', 'kosen', 'korreliersen', 'ksen', 'aorrelierten', 'aten', 'korrelisen', 'korreliesen', 'korrelsen', 'korresen']",positive
268,german,99999999,"['korreliert', 'koserreliert', 'kosrreliert', 'kerrelosiert', 'korreloseiert', 'korrelosiert', 'kerreliert', 'kserreloiert', 'ksrreloiert', 'korreloiert']",positive
269,german,99999999,"['korrelierten', 'korrelierts', 'korreliertes', 'korroliortos', 'korreliertos', 'korroliorton', 'korroliortes', 'korroliertos', 'korreliortos', 'korreloierten']",positive
270,german,0,"['korreliert', 'kos', 'korreliers', 'ks', 'k', 'aorreliert', 'at', 'korreli', 'korr', 'ko']",positive
271,german,0,"['ausnahmlos', 'ausnahmlot', 'at', 'a', 'kos', 'kusnahmlos', 'ks', 'au', 'aut', 'ausnahmlo']",positive
272,german,99999999,"['ausnahmlosen', 'ausnahmlost', 'austahmloset', 'austahmlosen', 'ausnahmloset', 'ausnahmlosrt', 'ausrtahmlosert', 'austahmlosrt', 'ausnahmlosert', 'ausrtahmlosen']",positive
